PRECINCT_NAME	CANDIDATE_FULL_NAME	contest_party_id	candidate_party_id	CONTEST_TYPE	contest_id	CONTEST_ORDER	CANDIDATE_ORDER	CONTEST_FULL_NAME	TOTAL	PRECINCT_ID	precinct_order	contest_vote_for	PROCESSED_DONE	PROCESSED_STARTED	CONTEST_TOTAL	IS_WRITEIN	undervote	overvote
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	848	24	24	1	1	1	1834	0	15	1
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	954	24	24	1	1	1	1835	0	12	3
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	881	24	24	1	1	1	1835	0	12	3
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	956	24	24	1	1	1	1813	0	33	4
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	857	24	24	1	1	1	1813	0	33	4
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1048	24	24	1	1	1	1810	0	36	4
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	762	24	24	1	1	1	1810	0	36	4
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1023	24	24	1	1	1	1811	0	37	2
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	788	24	24	1	1	1	1811	0	37	2
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	959	24	24	1	1	1	1796	0	54	0
6002 2 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	837	24	24	1	1	1	1796	0	54	0
6003 3 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	219	25	25	0	0	0	13463	0	0	0
6003 3 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2542	25	25	0	0	0	13463	0	0	0
6003 3 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	25	25	0	0	0	13463	0	0	0
6003 3 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	25	25	0	0	0	13463	0	0	0
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1491	25	25	1	1	1	2735	0	19	7
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1244	25	25	1	1	1	2735	0	19	7
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1502	25	25	1	1	1	2737	0	20	4
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1235	25	25	1	1	1	2737	0	20	4
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1426	25	25	1	1	1	2715	0	44	2
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1289	25	25	1	1	1	2715	0	44	2
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1548	25	25	1	1	1	2737	0	23	1
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1189	25	25	1	1	1	2737	0	23	1
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1544	25	25	1	1	1	2739	0	20	2
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1195	25	25	1	1	1	2739	0	20	2
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1413	25	25	1	1	1	2719	0	42	0
6003 3 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1306	25	25	1	1	1	2719	0	42	0
6004 4 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	241	26	26	0	0	0	14016	0	0	0
6004 4 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3483	26	26	0	0	0	14016	0	0	0
6004 4 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	26	26	0	0	0	14016	0	0	0
6004 4 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	26	26	0	0	0	14016	0	0	0
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	2040	26	26	1	1	1	3677	0	38	9
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1637	26	26	1	1	1	3677	0	38	9
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	2029	26	26	1	1	1	3686	0	34	4
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1657	26	26	1	1	1	3686	0	34	4
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1908	26	26	1	1	1	3644	0	77	3
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1736	26	26	1	1	1	3644	0	77	3
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	2096	26	26	1	1	1	3673	0	42	9
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1577	26	26	1	1	1	3673	0	42	9
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	2133	26	26	1	1	1	3673	0	47	4
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1540	26	26	1	1	1	3673	0	47	4
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1941	26	26	1	1	1	3640	0	78	6
6004 4 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1699	26	26	1	1	1	3640	0	78	6
6005 5 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	209	27	27	0	0	0	10885	0	0	0
6005 5 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2583	27	27	0	0	0	10885	0	0	0
6005 5 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	27	27	0	0	0	10885	0	0	0
6005 5 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	27	27	0	0	0	10885	0	0	0
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1325	27	27	1	1	1	2764	0	22	6
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1439	27	27	1	1	1	2764	0	22	6
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1318	27	27	1	1	1	2777	0	13	2
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1459	27	27	1	1	1	2777	0	13	2
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1308	27	27	1	1	1	2752	0	39	1
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1444	27	27	1	1	1	2752	0	39	1
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1500	27	27	1	1	1	2757	0	33	2
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1257	27	27	1	1	1	2757	0	33	2
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1471	27	27	1	1	1	2755	0	34	3
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1284	27	27	1	1	1	2755	0	34	3
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1321	27	27	1	1	1	2736	0	53	3
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1415	27	27	1	1	1	2736	0	53	3
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	386	27	27	1	1	1	855	0	21	0
6005 5 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	469	27	27	1	1	1	855	0	21	0
6006 6 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	191	28	28	0	0	0	12038	0	0	0
6006 6 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3134	28	28	0	0	0	12038	0	0	0
6006 6 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	28	28	0	0	0	12038	0	0	0
6006 6 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	28	28	0	0	0	12038	0	0	0
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1768	28	28	1	1	1	3286	0	33	6
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1518	28	28	1	1	1	3286	0	33	6
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1753	28	28	1	1	1	3292	0	26	7
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1539	28	28	1	1	1	3292	0	26	7
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1725	28	28	1	1	1	3257	0	64	4
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1532	28	28	1	1	1	3257	0	64	4
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1919	28	28	1	1	1	3282	0	37	6
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1363	28	28	1	1	1	3282	0	37	6
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1908	28	28	1	1	1	3283	0	38	4
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1375	28	28	1	1	1	3283	0	38	4
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1765	28	28	1	1	1	3241	0	75	9
6006 6 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1476	28	28	1	1	1	3241	0	75	9
6007 7 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	174	29	29	0	0	0	11082	0	0	0
6007 7 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2593	29	29	0	0	0	11082	0	0	0
6007 7 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	29	29	0	0	0	11082	0	0	0
6007 7 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	1	29	29	0	0	0	11082	0	0	0
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1321	29	29	1	1	1	2740	0	18	10
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1419	29	29	1	1	1	2740	0	18	10
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1322	29	29	1	1	1	2750	0	13	5
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1428	29	29	1	1	1	2750	0	13	5
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1390	29	29	1	1	1	2728	0	36	4
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1338	29	29	1	1	1	2728	0	36	4
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1472	29	29	1	1	1	2749	0	13	6
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1277	29	29	1	1	1	2749	0	13	6
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1507	29	29	1	1	1	2755	0	11	2
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1248	29	29	1	1	1	2755	0	11	2
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1368	29	29	1	1	1	2735	0	33	0
6007 7 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1367	29	29	1	1	1	2735	0	33	0
6008 8 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	140	30	30	0	0	0	9736	0	0	0
6008 8 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2448	30	30	0	0	0	9736	0	0	0
6008 8 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	30	30	0	0	0	9736	0	0	0
6008 8 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	30	30	0	0	0	9736	0	0	0
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1155	30	30	1	1	1	2572	0	11	5
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1417	30	30	1	1	1	2572	0	11	5
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1102	30	30	1	1	1	2573	0	12	3
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1471	30	30	1	1	1	2573	0	12	3
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1194	30	30	1	1	1	2545	0	43	0
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1351	30	30	1	1	1	2545	0	43	0
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1303	30	30	1	1	1	2567	0	17	4
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1264	30	30	1	1	1	2567	0	17	4
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1328	30	30	1	1	1	2566	0	20	2
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1238	30	30	1	1	1	2566	0	20	2
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1206	30	30	1	1	1	2535	0	53	0
6008 8 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1329	30	30	1	1	1	2535	0	53	0
6009 9 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	160	31	31	0	0	0	15123	0	0	0
6009 9 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	2969	31	31	0	0	0	15123	0	0	0
6009 9 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	31	31	0	0	0	15123	0	0	0
6009 9 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	31	31	0	0	0	15123	0	0	0
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1575	31	31	1	1	1	3099	0	28	2
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1524	31	31	1	1	1	3099	0	28	2
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1519	31	31	1	1	1	3099	0	27	3
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1580	31	31	1	1	1	3099	0	27	3
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1563	31	31	1	1	1	3052	0	73	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1489	31	31	1	1	1	3052	0	73	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1718	31	31	1	1	1	3083	0	42	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1365	31	31	1	1	1	3083	0	42	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	1799	31	31	1	1	1	3088	0	37	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1289	31	31	1	1	1	3088	0	37	4
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1615	31	31	1	1	1	3068	0	58	3
6009 9 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1453	31	31	1	1	1	3068	0	58	3
6010 10 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	144	32	32	0	0	0	15166	0	0	0
6010 10 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	3369	32	32	0	0	0	15166	0	0	0
6010 10 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	32	32	0	0	0	15166	0	0	0
6010 10 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	32	32	0	0	0	15166	0	0	0
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	1707	32	32	1	1	1	3476	0	31	6
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	1769	32	32	1	1	1	3476	0	31	6
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	1781	32	32	1	1	1	3494	0	17	2
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	1713	32	32	1	1	1	3494	0	17	2
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	1799	32	32	1	1	1	3459	0	49	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	1660	32	32	1	1	1	3459	0	49	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	1927	32	32	1	1	1	3470	0	37	6
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	1543	32	32	1	1	1	3470	0	37	6
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	2013	32	32	1	1	1	3478	0	30	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	41	42	2	CITY OF SCOTTSDALE QUESTION 5	1465	32	32	1	1	1	3478	0	30	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	42	43	1	CITY OF SCOTTSDALE QUESTION 6	1743	32	32	1	1	1	3456	0	52	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	42	43	2	CITY OF SCOTTSDALE QUESTION 6	1713	32	32	1	1	1	3456	0	52	5
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	63	64	1	PARADISE VALLEY USD #69 QUESTION	417	32	32	1	1	1	837	0	26	2
6010 10 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	63	64	2	PARADISE VALLEY USD #69 QUESTION	420	32	32	1	1	1	837	0	26	2
6011 11 - SCTSDLE CVCRK PVLY	Election Day Paper Turnout			-2	0	-100	1	Registration & Turnout	336	33	33	0	0	0	16315	0	0	0
6011 11 - SCTSDLE CVCRK PVLY	Early Voting Paper Turnout			-2	0	-100	2	Registration & Turnout	4755	33	33	0	0	0	16315	0	0	0
6011 11 - SCTSDLE CVCRK PVLY	Early Voting Edge Turnout			-2	0	-100	3	Registration & Turnout	0	33	33	0	0	0	16315	0	0	0
6011 11 - SCTSDLE CVCRK PVLY	Election Day Edge  Turnout			-2	0	-100	4	Registration & Turnout	0	33	33	0	0	0	16315	0	0	0
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	37	38	1	CITY OF SCOTTSDALE QUESTION 1	2027	33	33	1	1	1	5027	0	58	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	37	38	2	CITY OF SCOTTSDALE QUESTION 1	3000	33	33	1	1	1	5027	0	58	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	38	39	1	CITY OF SCOTTSDALE QUESTION 2	2412	33	33	1	1	1	5024	0	61	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	38	39	2	CITY OF SCOTTSDALE QUESTION 2	2612	33	33	1	1	1	5024	0	61	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	39	40	1	CITY OF SCOTTSDALE QUESTION 3	2172	33	33	1	1	1	4985	0	104	2
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	39	40	2	CITY OF SCOTTSDALE QUESTION 3	2813	33	33	1	1	1	4985	0	104	2
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	40	41	1	CITY OF SCOTTSDALE QUESTION 4	2370	33	33	1	1	1	5006	0	79	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, NO		0	4	40	41	2	CITY OF SCOTTSDALE QUESTION 4	2636	33	33	1	1	1	5006	0	79	6
6011 11 - SCTSDLE CVCRK PVLY	 - BOND APPROVAL, YES		0	4	41	42	1	CITY OF SCOTTSDALE QUESTION 5	2511	33	33	1	1	1	5012	0	75	4
